learner_category,avg_decision_time,time_variance,rushed_decisions,overthinking_count,overtime_count,avg_time_to_start,time_trend,total_answer_changes,backtrack_count,confidence_rating,questions_answered,skipped_questions,decision_style,accuracy_score,reflection_depth,self_awareness,learning_orientation,creativity_score
inconsistent_performer,48.6,0.757,5,1,1,3.4,slowing_down,4,4,6.0,7,0,balanced,0.48,0.406,0.605,0.466,0.62
inconsistent_performer,48.6,0.564,0,3,1,6.1,stable,5,6,7.0,7,0,deliberate,0.434,0.539,0.175,0.617,0.489
inconsistent_performer,63.3,0.747,1,2,1,4.6,stable,4,4,5.3,7,0,impulsive,0.369,0.454,0.631,0.36,0.423
inconsistent_performer,52.7,0.733,1,0,0,3.6,speeding_up,5,3,7.3,7,0,balanced,0.624,0.746,0.268,0.617,0.558
inconsistent_performer,53.3,0.753,5,0,3,4.7,slowing_down,5,6,5.8,7,0,impulsive,0.562,0.59,0.615,0.528,0.342
inconsistent_performer,54.0,0.61,1,2,3,6.3,speeding_up,5,3,5.8,7,0,balanced,0.606,0.5,0.636,0.599,0.268
inconsistent_performer,62.3,0.688,2,2,3,3.6,stable,4,3,5.2,7,0,impulsive,0.613,0.489,0.629,0.622,0.534
inconsistent_performer,52.1,0.795,1,6,2,6.1,speeding_up,8,2,5.2,7,0,deliberate,0.586,0.385,0.471,0.41,0.516
inconsistent_performer,79.0,0.646,4,2,1,4.4,slowing_down,5,1,6.3,7,0,balanced,0.413,0.417,0.325,0.403,0.742
inconsistent_performer,60.4,0.811,1,3,1,6.7,speeding_up,6,2,5.1,7,0,balanced,0.503,0.658,0.145,0.523,0.467
inconsistent_performer,58.8,0.555,1,1,0,4.3,slowing_down,9,5,6.0,7,0,balanced,0.395,0.681,0.671,0.543,0.596
inconsistent_performer,51.3,0.849,1,1,0,7.3,slowing_down,5,5,5.5,7,0,balanced,0.536,0.581,0.501,0.517,0.517
inconsistent_performer,69.1,0.775,2,0,1,3.5,slowing_down,10,2,3.7,7,0,impulsive,0.518,0.703,0.534,0.639,0.436
inconsistent_performer,64.0,0.731,6,3,2,7.4,speeding_up,7,4,4.3,7,0,impulsive,0.403,0.849,0.696,0.545,0.577
inconsistent_performer,78.9,0.582,2,2,2,5.7,slowing_down,4,4,5.3,7,0,deliberate,0.468,0.666,0.58,0.557,0.412
inconsistent_performer,61.7,0.708,0,0,2,6.5,slowing_down,6,3,6.1,7,0,impulsive,0.516,0.407,0.644,0.466,0.712
inconsistent_performer,47.1,0.754,1,2,1,7.7,speeding_up,7,2,4.7,7,0,balanced,0.694,0.312,0.704,0.505,0.691
inconsistent_performer,71.4,0.572,2,2,2,9.8,stable,3,6,5.2,7,0,deliberate,0.444,0.633,0.653,0.511,0.387
inconsistent_performer,47.3,0.647,0,2,1,6.5,stable,10,3,6.0,7,0,deliberate,0.665,0.268,0.549,0.5,0.602
inconsistent_performer,72.1,0.805,1,2,0,5.4,stable,9,3,6.0,7,0,balanced,0.395,0.207,0.308,0.411,0.422
inconsistent_performer,49.5,0.758,3,2,2,4.0,slowing_down,5,3,6.2,7,0,impulsive,0.705,0.683,0.318,0.615,0.623
inconsistent_performer,41.9,0.774,2,4,0,6.0,stable,6,6,6.8,7,0,deliberate,0.665,0.366,0.465,0.547,0.641
inconsistent_performer,43.5,0.669,1,2,1,4.8,stable,9,5,5.3,7,0,balanced,0.737,0.478,0.238,0.583,0.212
inconsistent_performer,59.1,0.6,1,0,2,5.9,stable,8,1,4.7,7,0,balanced,0.708,0.328,0.343,0.504,0.484
inconsistent_performer,66.2,0.78,1,1,1,5.4,speeding_up,6,3,3.5,7,0,balanced,0.526,0.516,0.424,0.548,0.75
inconsistent_performer,59.9,0.636,4,2,3,3.7,slowing_down,7,7,7.3,7,0,impulsive,0.416,0.488,0.402,0.425,0.41
inconsistent_performer,44.0,0.678,1,0,3,6.3,speeding_up,8,2,6.3,7,0,deliberate,0.558,0.143,0.6,0.292,0.294
inconsistent_performer,61.4,0.73,3,2,2,6.9,stable,4,3,3.8,7,0,balanced,0.488,0.294,0.466,0.418,0.495
inconsistent_performer,41.3,0.612,1,2,4,6.9,slowing_down,5,1,6.8,7,0,deliberate,0.489,0.43,0.306,0.509,0.521
inconsistent_performer,52.4,0.743,5,2,3,6.9,stable,3,5,5.4,7,0,deliberate,0.352,0.531,0.554,0.502,0.574
inconsistent_performer,56.7,0.583,1,3,1,10.0,slowing_down,5,3,5.0,7,0,balanced,0.523,0.54,0.468,0.653,0.287
inconsistent_performer,50.6,0.597,1,2,2,4.4,speeding_up,3,2,4.2,7,0,deliberate,0.579,0.359,0.698,0.445,0.246
inconsistent_performer,86.8,0.685,2,2,4,6.7,slowing_down,2,3,5.7,7,0,impulsive,0.593,0.773,0.462,0.648,0.571
inconsistent_performer,61.6,0.646,1,1,2,5.1,slowing_down,12,1,4.6,7,0,deliberate,0.722,0.485,0.461,0.563,0.619
inconsistent_performer,52.9,0.555,4,2,3,6.6,stable,5,3,3.3,7,0,impulsive,0.648,0.417,0.481,0.533,0.511
inconsistent_performer,61.2,0.604,1,2,0,1.4,slowing_down,10,4,4.6,7,0,impulsive,0.598,0.765,0.658,0.586,0.729
inconsistent_performer,66.0,0.646,4,2,2,1.8,stable,3,4,6.0,7,0,balanced,0.431,0.53,0.636,0.492,0.822
inconsistent_performer,51.4,0.711,2,5,1,5.8,stable,9,5,5.2,7,0,deliberate,0.539,0.728,0.587,0.6,0.089
inconsistent_performer,44.9,0.66,4,2,1,7.5,slowing_down,3,3,6.1,7,0,deliberate,0.536,0.504,0.559,0.547,0.3
inconsistent_performer,59.0,0.58,0,3,1,7.2,stable,4,3,4.0,7,0,impulsive,0.727,0.496,0.446,0.566,0.673
inconsistent_performer,40.7,0.699,2,1,1,5.0,stable,11,3,5.1,7,0,impulsive,0.491,0.557,0.419,0.456,0.495
inconsistent_performer,56.8,0.818,2,2,3,6.6,speeding_up,8,1,3.9,7,0,impulsive,0.414,0.536,0.345,0.379,0.563
inconsistent_performer,46.5,0.744,4,2,1,4.3,speeding_up,5,6,4.3,7,0,impulsive,0.548,0.753,0.478,0.548,0.194
inconsistent_performer,64.3,0.809,3,2,2,2.1,stable,6,3,4.3,7,0,balanced,0.729,0.643,0.683,0.627,0.801
inconsistent_performer,53.9,0.81,1,1,0,8.2,stable,5,2,6.4,7,0,balanced,0.71,0.366,0.43,0.47,0.474
inconsistent_performer,53.3,0.787,1,2,1,5.7,slowing_down,6,2,6.8,7,0,impulsive,0.431,0.682,0.45,0.582,0.774
inconsistent_performer,45.0,0.84,0,2,1,8.9,stable,5,2,7.4,7,0,balanced,0.411,0.46,0.453,0.453,0.453
inconsistent_performer,83.8,0.755,2,0,2,3.2,speeding_up,4,4,6.2,7,0,impulsive,0.356,0.23,0.373,0.312,0.386
inconsistent_performer,69.6,0.783,1,2,0,8.7,slowing_down,5,3,5.3,7,0,balanced,0.522,0.61,0.657,0.537,0.621
inconsistent_performer,61.8,0.769,6,2,0,4.8,slowing_down,4,4,6.8,7,0,balanced,0.651,0.349,0.608,0.489,0.157
inconsistent_performer,58.3,0.651,2,1,3,5.9,speeding_up,6,5,4.7,7,0,deliberate,0.532,0.823,0.446,0.566,0.787
inconsistent_performer,69.0,0.603,2,1,3,8.0,slowing_down,10,0,7.1,7,0,balanced,0.36,0.415,0.64,0.432,0.516
inconsistent_performer,58.7,0.744,5,2,4,7.1,slowing_down,9,3,3.4,7,0,deliberate,0.385,0.214,0.562,0.288,0.473
inconsistent_performer,34.9,0.728,2,2,1,6.7,slowing_down,6,0,5.3,7,0,impulsive,0.474,0.747,0.28,0.613,0.608
inconsistent_performer,74.8,0.718,1,0,2,7.2,speeding_up,5,4,6.2,7,0,deliberate,0.596,0.479,0.319,0.519,0.544
inconsistent_performer,69.5,0.825,3,3,0,3.6,stable,11,3,6.9,7,0,impulsive,0.693,0.593,0.55,0.713,0.386
inconsistent_performer,47.8,0.57,0,4,1,8.7,speeding_up,7,7,3.8,7,0,impulsive,0.606,0.809,0.574,0.643,0.752
inconsistent_performer,54.9,0.837,1,3,2,4.6,speeding_up,10,3,6.3,7,0,deliberate,0.56,0.531,0.59,0.603,0.613
inconsistent_performer,58.5,0.749,1,0,2,4.7,speeding_up,2,2,5.7,7,0,impulsive,0.686,0.683,0.542,0.726,0.346
inconsistent_performer,49.1,0.652,2,3,3,5.2,slowing_down,7,4,6.5,7,0,impulsive,0.371,0.232,0.368,0.315,0.394
inconsistent_performer,79.2,0.796,3,4,1,0.5,stable,4,5,7.9,7,0,balanced,0.717,0.233,0.516,0.453,0.345
inconsistent_performer,55.1,0.599,3,1,2,3.5,speeding_up,5,1,6.9,7,0,impulsive,0.54,0.29,0.498,0.426,0.67
inconsistent_performer,55.8,0.672,2,0,1,3.2,slowing_down,5,6,4.7,7,0,balanced,0.451,0.535,0.553,0.547,0.413
inconsistent_performer,53.4,0.579,2,1,2,7.7,slowing_down,7,6,5.7,7,0,impulsive,0.63,0.279,0.62,0.492,0.42
inconsistent_performer,56.7,0.744,1,3,2,8.1,slowing_down,6,3,4.3,7,0,balanced,0.405,0.304,0.368,0.272,0.626
inconsistent_performer,56.2,0.609,1,0,1,4.5,slowing_down,3,5,5.7,7,0,deliberate,0.722,0.616,0.835,0.646,0.625
inconsistent_performer,59.0,0.846,2,4,1,7.0,stable,4,5,5.8,7,0,impulsive,0.563,0.639,0.437,0.589,0.704
inconsistent_performer,57.2,0.763,2,1,3,7.7,stable,2,4,6.4,7,0,deliberate,0.636,0.676,0.628,0.584,0.486
inconsistent_performer,65.9,0.758,1,2,1,5.3,speeding_up,2,4,4.1,7,0,impulsive,0.669,0.427,0.652,0.511,0.391
inconsistent_performer,51.1,0.804,1,2,1,7.6,speeding_up,8,4,3.5,7,0,balanced,0.444,0.462,0.607,0.413,0.665
inconsistent_performer,60.4,0.654,1,4,1,5.3,slowing_down,5,4,4.8,7,0,balanced,0.514,0.361,0.834,0.371,0.783
inconsistent_performer,56.8,0.706,3,1,0,4.5,slowing_down,11,7,5.8,7,0,balanced,0.445,0.687,0.347,0.61,0.442
inconsistent_performer,54.9,0.761,2,2,0,5.5,stable,8,9,4.9,7,0,impulsive,0.441,0.445,0.296,0.347,0.519
inconsistent_performer,64.4,0.826,2,3,1,9.5,stable,5,3,6.6,7,0,deliberate,0.581,0.185,0.271,0.361,0.446
inconsistent_performer,47.5,0.609,2,1,2,6.5,stable,5,1,5.4,7,0,impulsive,0.746,0.276,0.631,0.515,0.201
inconsistent_performer,55.0,0.626,4,2,6,3.8,stable,7,4,5.8,7,0,deliberate,0.695,0.579,0.446,0.67,0.65
inconsistent_performer,52.2,0.6,1,1,4,5.4,slowing_down,3,3,4.0,7,0,deliberate,0.618,0.767,0.334,0.687,0.707
inconsistent_performer,60.7,0.72,4,1,1,5.1,speeding_up,2,4,6.0,7,0,impulsive,0.611,0.539,0.339,0.544,0.533
inconsistent_performer,50.7,0.692,2,0,1,3.2,speeding_up,4,3,5.8,7,0,balanced,0.5,0.481,0.565,0.5,0.552
inconsistent_performer,49.8,0.722,0,3,0,9.4,stable,2,2,6.3,7,0,balanced,0.653,0.198,0.495,0.434,0.419
inconsistent_performer,69.9,0.788,3,2,3,5.6,speeding_up,6,3,3.6,7,0,deliberate,0.442,0.567,0.361,0.482,0.317
inconsistent_performer,67.2,0.57,2,1,0,8.6,speeding_up,8,3,5.1,7,0,balanced,0.587,0.441,0.217,0.513,0.235
inconsistent_performer,55.4,0.729,5,4,1,8.7,speeding_up,11,2,4.8,7,0,deliberate,0.572,0.609,0.497,0.55,0.603
inconsistent_performer,81.1,0.617,5,3,1,9.5,stable,8,1,4.9,7,0,deliberate,0.355,0.716,0.767,0.467,0.357
inconsistent_performer,71.6,0.8,6,1,0,2.7,speeding_up,7,4,4.9,7,0,balanced,0.367,0.571,0.393,0.514,0.586
inconsistent_performer,58.1,0.801,1,0,2,6.2,stable,5,4,6.3,7,0,balanced,0.65,0.159,0.565,0.345,0.415
inconsistent_performer,59.7,0.813,5,1,1,5.1,stable,10,3,5.6,7,0,deliberate,0.627,0.415,0.874,0.452,0.551
inconsistent_performer,59.7,0.655,3,0,1,7.4,stable,7,2,5.0,7,0,deliberate,0.543,0.77,0.662,0.653,0.594
inconsistent_performer,65.2,0.692,5,3,0,2.1,stable,5,2,6.7,7,0,impulsive,0.483,0.444,0.453,0.428,0.406
inconsistent_performer,46.4,0.781,2,2,3,6.1,stable,7,1,6.0,7,0,deliberate,0.438,0.422,0.736,0.547,0.464
inconsistent_performer,47.3,0.786,3,2,0,5.2,speeding_up,4,1,5.8,7,0,balanced,0.63,0.665,0.439,0.685,0.632
inconsistent_performer,63.3,0.641,2,3,5,4.7,stable,3,4,6.0,7,0,balanced,0.452,0.755,0.469,0.613,0.44
inconsistent_performer,49.6,0.697,3,3,0,5.8,stable,9,2,3.1,7,0,deliberate,0.549,0.594,0.383,0.511,0.417
inconsistent_performer,65.7,0.786,0,1,2,4.2,stable,2,2,4.1,7,0,impulsive,0.581,0.48,0.576,0.615,0.466
inconsistent_performer,60.0,0.661,3,3,1,5.8,stable,3,2,5.1,7,0,impulsive,0.465,0.423,0.595,0.389,0.411
inconsistent_performer,75.8,0.634,1,2,2,5.1,slowing_down,8,1,5.3,7,0,balanced,0.656,0.719,0.323,0.721,0.49
inconsistent_performer,51.9,0.765,2,3,1,4.3,speeding_up,3,5,5.9,7,0,deliberate,0.71,0.29,0.559,0.46,0.777
inconsistent_performer,63.6,0.631,2,2,2,7.0,slowing_down,4,2,5.5,7,0,deliberate,0.592,0.376,0.459,0.47,0.436
inconsistent_performer,64.9,0.645,6,2,0,5.7,speeding_up,4,4,6.2,7,0,impulsive,0.748,0.514,0.642,0.567,0.491
inconsistent_performer,57.3,0.828,2,1,3,5.9,speeding_up,1,6,5.5,7,0,deliberate,0.438,0.549,0.303,0.466,0.333
inconsistent_performer,61.0,0.84,1,1,2,2.9,slowing_down,6,1,7.4,7,0,impulsive,0.749,0.812,0.342,0.702,0.804
inconsistent_performer,58.8,0.75,2,2,2,10.7,stable,4,6,2.3,7,0,impulsive,0.444,0.38,0.248,0.443,0.578
inconsistent_performer,49.4,0.803,2,0,3,5.6,stable,8,2,6.8,7,0,impulsive,0.448,0.625,0.419,0.548,0.308
inconsistent_performer,58.1,0.7,3,2,1,8.6,slowing_down,7,5,4.9,7,0,deliberate,0.565,0.284,0.554,0.371,0.502
inconsistent_performer,48.2,0.659,3,1,2,5.5,stable,6,7,7.8,7,0,deliberate,0.731,0.307,0.608,0.482,0.314
inconsistent_performer,60.8,0.731,3,2,5,4.5,speeding_up,2,4,6.1,7,0,impulsive,0.535,0.65,0.224,0.555,0.953
inconsistent_performer,60.9,0.837,2,4,6,5.5,stable,5,7,4.3,7,0,deliberate,0.413,0.536,0.699,0.494,0.636
inconsistent_performer,40.2,0.666,5,2,2,6.4,speeding_up,8,5,3.7,7,0,impulsive,0.49,0.497,0.388,0.481,0.473
inconsistent_performer,55.6,0.603,0,4,1,7.3,stable,4,3,5.2,7,0,balanced,0.385,0.459,0.446,0.485,0.421
inconsistent_performer,53.3,0.775,2,1,1,5.6,speeding_up,5,3,4.9,7,0,deliberate,0.729,0.228,0.497,0.532,0.258
inconsistent_performer,50.6,0.576,3,1,1,5.3,slowing_down,4,3,4.4,7,0,balanced,0.61,0.719,0.418,0.644,0.553
inconsistent_performer,65.7,0.814,3,1,1,8.2,speeding_up,4,6,7.7,7,0,balanced,0.53,0.412,0.666,0.479,0.648
inconsistent_performer,56.8,0.554,2,3,1,2.3,speeding_up,4,6,5.0,7,0,impulsive,0.542,0.529,0.618,0.569,0.516
inconsistent_performer,40.6,0.821,4,3,1,8.8,speeding_up,4,3,3.2,7,0,balanced,0.536,0.171,0.423,0.343,0.48
inconsistent_performer,48.8,0.656,1,1,2,6.7,slowing_down,7,4,5.9,7,0,impulsive,0.364,0.252,0.559,0.361,0.226
inconsistent_performer,67.6,0.837,4,6,2,2.2,speeding_up,7,5,3.9,7,0,balanced,0.585,0.707,0.456,0.542,0.201
inconsistent_performer,36.5,0.72,5,2,3,3.8,stable,8,4,5.5,7,0,deliberate,0.744,0.546,0.48,0.585,0.63
inconsistent_performer,54.5,0.563,3,1,3,4.1,speeding_up,2,2,6.0,7,0,impulsive,0.739,0.49,0.832,0.741,0.339
inconsistent_performer,46.9,0.692,2,1,0,4.7,speeding_up,5,6,5.4,7,0,balanced,0.652,0.467,0.343,0.603,0.585
inconsistent_performer,62.0,0.736,3,2,0,4.4,speeding_up,5,6,6.6,7,0,impulsive,0.701,0.347,0.327,0.576,0.454
inconsistent_performer,60.7,0.762,4,0,2,9.7,stable,4,3,4.4,7,0,impulsive,0.748,0.641,0.312,0.661,0.421
inconsistent_performer,55.2,0.812,3,3,4,7.8,speeding_up,8,3,6.1,7,0,deliberate,0.402,0.521,0.267,0.497,0.254
inconsistent_performer,63.4,0.796,2,5,1,7.0,speeding_up,5,4,4.5,7,0,impulsive,0.578,0.163,0.346,0.424,0.581
inconsistent_performer,56.5,0.712,7,2,3,4.2,stable,8,2,3.8,7,0,deliberate,0.697,0.534,0.136,0.56,0.559
inconsistent_performer,74.8,0.697,3,1,2,5.0,stable,6,1,6.8,7,0,impulsive,0.37,0.435,0.409,0.364,0.31
inconsistent_performer,51.7,0.814,2,2,1,6.1,slowing_down,8,5,3.1,7,0,impulsive,0.358,0.487,0.695,0.443,0.561
inconsistent_performer,37.7,0.709,1,1,0,8.3,slowing_down,4,4,7.3,7,0,balanced,0.628,0.791,0.506,0.589,0.33
inconsistent_performer,54.8,0.799,0,1,1,5.5,speeding_up,8,3,5.9,7,0,deliberate,0.606,0.537,0.308,0.531,0.461
inconsistent_performer,55.6,0.84,3,3,4,5.1,speeding_up,2,4,3.1,7,0,balanced,0.72,0.75,0.254,0.768,0.488
inconsistent_performer,60.1,0.662,1,3,2,2.7,speeding_up,5,0,4.5,7,0,balanced,0.746,0.358,0.553,0.571,0.512
inconsistent_performer,65.7,0.563,3,3,5,6.7,stable,8,4,5.9,7,0,impulsive,0.357,0.482,0.531,0.385,0.537
inconsistent_performer,56.2,0.677,3,1,1,10.6,slowing_down,7,3,4.4,7,0,deliberate,0.434,0.516,0.631,0.555,0.748
inconsistent_performer,63.1,0.566,3,3,3,4.0,speeding_up,7,5,6.0,7,0,impulsive,0.744,0.239,0.533,0.469,0.838
inconsistent_performer,56.9,0.801,5,0,1,7.2,speeding_up,8,3,5.0,7,0,balanced,0.61,0.444,0.407,0.534,0.706
inconsistent_performer,62.6,0.684,2,0,1,3.3,slowing_down,8,9,5.6,7,0,deliberate,0.596,0.528,0.443,0.506,0.551
inconsistent_performer,40.2,0.836,1,1,0,1.6,stable,7,3,4.0,7,0,impulsive,0.701,0.777,0.22,0.691,0.41
inconsistent_performer,60.9,0.616,0,4,2,4.1,stable,2,5,3.7,7,0,deliberate,0.73,0.519,0.469,0.553,0.746
inconsistent_performer,52.4,0.803,0,1,1,6.7,stable,5,5,6.4,7,0,balanced,0.61,0.588,0.758,0.556,0.588
inconsistent_performer,86.2,0.849,4,3,1,2.4,slowing_down,6,4,4.6,7,0,deliberate,0.522,0.311,0.116,0.442,0.352
inconsistent_performer,64.3,0.656,1,3,0,6.5,slowing_down,5,3,5.7,7,0,deliberate,0.384,0.218,0.675,0.232,0.563
inconsistent_performer,56.6,0.615,2,2,2,5.1,speeding_up,6,1,7.0,7,0,impulsive,0.391,0.671,0.413,0.577,0.349
inconsistent_performer,57.0,0.78,2,0,3,4.8,stable,8,2,5.1,7,0,impulsive,0.584,0.443,0.376,0.514,0.57
inconsistent_performer,67.4,0.564,2,1,2,5.7,stable,3,1,5.0,7,0,deliberate,0.363,0.721,0.568,0.52,0.61
inconsistent_performer,86.4,0.729,2,1,1,11.6,slowing_down,9,1,6.5,7,0,deliberate,0.509,0.637,0.878,0.575,0.39
inconsistent_performer,54.7,0.644,0,2,5,6.2,speeding_up,5,1,3.4,7,0,deliberate,0.718,0.591,0.48,0.547,0.392
inconsistent_performer,57.8,0.566,3,1,3,4.9,stable,7,5,7.3,7,0,deliberate,0.655,0.5,0.734,0.575,0.435
inconsistent_performer,47.9,0.645,4,0,0,8.8,stable,3,6,5.6,7,0,deliberate,0.429,0.4,0.396,0.361,0.46
inconsistent_performer,58.7,0.823,1,0,1,5.8,stable,2,5,6.7,7,0,deliberate,0.493,0.857,0.246,0.616,0.705
inconsistent_performer,62.2,0.651,4,0,2,9.6,stable,6,4,6.3,7,0,impulsive,0.734,0.524,0.391,0.615,0.306
inconsistent_performer,51.0,0.816,1,6,0,9.4,stable,5,1,5.0,7,0,balanced,0.603,0.268,0.463,0.395,0.558
inconsistent_performer,31.2,0.805,4,1,5,5.6,slowing_down,5,1,5.9,7,0,deliberate,0.499,0.545,0.609,0.578,0.716
inconsistent_performer,51.3,0.623,6,3,0,5.5,speeding_up,4,3,2.8,7,0,deliberate,0.472,0.238,0.483,0.415,0.619
inconsistent_performer,59.0,0.557,2,2,2,6.5,slowing_down,6,1,4.2,7,0,deliberate,0.683,0.652,0.654,0.511,0.465
inconsistent_performer,78.4,0.824,3,1,2,10.5,stable,4,9,7.2,7,0,deliberate,0.385,0.713,0.283,0.518,0.574
inconsistent_performer,48.6,0.779,4,3,2,6.9,stable,5,3,3.7,7,0,impulsive,0.63,0.595,0.102,0.494,0.648
inconsistent_performer,64.4,0.691,2,0,0,7.8,slowing_down,7,1,4.6,7,0,deliberate,0.427,0.396,0.275,0.509,0.465
inconsistent_performer,36.7,0.709,3,3,4,8.3,speeding_up,7,3,7.5,7,0,impulsive,0.567,0.752,0.641,0.645,0.845
inconsistent_performer,56.6,0.7,1,3,1,5.2,stable,3,1,5.0,7,0,deliberate,0.66,0.475,0.497,0.58,0.609
inconsistent_performer,58.0,0.745,5,0,0,5.6,slowing_down,5,3,2.2,7,0,impulsive,0.502,0.45,0.5,0.536,0.557
inconsistent_performer,65.4,0.586,1,1,2,7.5,speeding_up,10,4,5.0,7,0,impulsive,0.44,0.712,0.48,0.658,0.263
inconsistent_performer,45.6,0.648,4,4,1,8.0,stable,8,8,4.2,7,0,balanced,0.628,0.574,0.584,0.604,0.283
inconsistent_performer,54.6,0.732,0,2,1,5.8,speeding_up,6,5,4.2,7,0,impulsive,0.74,0.458,0.626,0.561,0.285
inconsistent_performer,71.7,0.569,2,0,1,9.9,stable,4,2,4.9,7,0,deliberate,0.65,0.497,0.888,0.546,0.534
inconsistent_performer,45.0,0.561,1,1,1,5.1,stable,5,5,3.8,7,0,impulsive,0.664,0.653,0.825,0.599,0.344
inconsistent_performer,75.4,0.712,1,1,0,3.7,slowing_down,9,5,3.4,7,0,balanced,0.428,0.583,0.194,0.491,0.666
inconsistent_performer,33.0,0.674,4,1,2,6.9,slowing_down,4,1,5.4,7,0,impulsive,0.414,0.865,0.736,0.585,0.299
inconsistent_performer,31.3,0.846,4,3,1,7.5,slowing_down,11,8,7.5,7,0,balanced,0.601,0.386,0.815,0.546,0.289
inconsistent_performer,69.6,0.574,1,4,2,8.0,stable,3,3,4.8,7,0,deliberate,0.521,0.763,0.631,0.566,0.186
inconsistent_performer,53.6,0.554,3,3,0,7.1,stable,2,4,4.3,7,0,deliberate,0.627,0.535,0.821,0.5,0.946
inconsistent_performer,76.5,0.732,1,2,2,10.4,slowing_down,5,5,6.4,7,0,impulsive,0.394,0.77,0.448,0.567,0.713
inconsistent_performer,53.2,0.553,2,4,3,2.6,speeding_up,8,1,3.4,7,0,deliberate,0.54,0.398,0.729,0.522,0.687
inconsistent_performer,57.1,0.701,2,1,3,9.0,stable,12,7,7.7,7,0,balanced,0.708,0.478,0.389,0.54,0.781
inconsistent_performer,54.7,0.654,2,3,1,6.2,stable,3,1,5.3,7,0,impulsive,0.722,0.396,0.373,0.496,0.196
inconsistent_performer,60.8,0.841,3,2,1,5.5,speeding_up,7,6,5.1,7,0,balanced,0.55,0.622,0.47,0.571,0.689
inconsistent_performer,58.1,0.744,3,3,3,3.7,slowing_down,3,5,6.0,7,0,balanced,0.561,0.383,0.416,0.418,0.581
inconsistent_performer,68.8,0.601,0,0,3,5.1,speeding_up,5,1,5.9,7,0,impulsive,0.657,0.327,0.441,0.465,0.387
inconsistent_performer,51.2,0.745,4,3,3,4.2,stable,8,5,6.0,7,0,deliberate,0.684,0.459,0.366,0.623,0.307
inconsistent_performer,73.6,0.753,2,1,1,8.2,speeding_up,8,6,6.5,7,0,deliberate,0.459,0.359,0.518,0.371,0.547
inconsistent_performer,54.8,0.652,2,0,3,7.1,slowing_down,8,3,4.8,7,0,balanced,0.599,0.673,0.291,0.581,0.527
inconsistent_performer,38.7,0.59,1,2,1,5.1,slowing_down,6,3,6.3,7,0,balanced,0.5,0.413,0.302,0.35,0.408
inconsistent_performer,64.5,0.784,4,2,1,10.3,stable,8,0,5.7,7,0,impulsive,0.371,0.152,0.583,0.309,0.548
inconsistent_performer,61.3,0.8,1,4,1,6.6,slowing_down,5,6,6.5,7,0,impulsive,0.38,0.498,0.161,0.363,0.549
inconsistent_performer,87.2,0.56,4,4,2,3.7,slowing_down,3,5,4.6,7,0,deliberate,0.523,0.47,0.311,0.367,0.535
inconsistent_performer,54.0,0.559,2,0,2,7.3,stable,5,5,4.9,7,0,deliberate,0.447,0.389,0.549,0.482,0.409
inconsistent_performer,39.0,0.553,2,1,1,6.2,stable,7,8,7.2,7,0,deliberate,0.642,0.471,0.579,0.546,0.422
inconsistent_performer,60.1,0.7,0,1,3,3.3,slowing_down,3,3,5.8,7,0,deliberate,0.57,0.514,0.487,0.475,0.369
inconsistent_performer,64.9,0.676,1,7,0,4.9,stable,5,3,6.5,7,0,deliberate,0.584,0.438,0.538,0.496,0.537
inconsistent_performer,60.5,0.744,2,0,2,4.1,stable,8,6,7.6,7,0,impulsive,0.475,0.608,0.703,0.623,0.357
inconsistent_performer,50.5,0.691,3,0,1,9.1,speeding_up,7,4,4.4,7,0,deliberate,0.587,0.456,0.724,0.482,0.182
inconsistent_performer,72.7,0.627,0,1,1,5.1,speeding_up,6,4,5.9,7,0,deliberate,0.409,0.747,0.709,0.572,0.252
inconsistent_performer,48.9,0.759,4,2,3,8.1,speeding_up,5,4,5.8,7,0,balanced,0.402,0.491,0.335,0.38,0.369
inconsistent_performer,62.4,0.622,5,0,4,6.9,slowing_down,4,2,2.7,7,0,deliberate,0.591,0.536,0.414,0.482,0.47
inconsistent_performer,73.7,0.774,4,1,1,4.5,speeding_up,8,5,3.3,7,0,balanced,0.467,0.356,0.359,0.442,0.53
inconsistent_performer,68.9,0.619,0,4,1,2.9,slowing_down,5,1,5.7,7,0,deliberate,0.378,0.655,0.659,0.538,0.296
inconsistent_performer,62.0,0.575,3,4,0,3.5,speeding_up,5,9,4.9,7,0,balanced,0.683,0.399,0.471,0.497,0.502
inconsistent_performer,75.4,0.6,1,2,0,4.8,slowing_down,2,8,3.7,7,0,deliberate,0.487,0.393,0.549,0.391,0.208
inconsistent_performer,62.5,0.709,1,4,0,5.9,speeding_up,9,2,6.5,7,0,deliberate,0.384,0.7,0.457,0.604,0.778
inconsistent_performer,78.3,0.623,0,1,1,8.5,speeding_up,6,3,4.9,7,0,impulsive,0.433,0.582,0.284,0.596,0.483
inconsistent_performer,55.0,0.833,1,4,1,4.8,speeding_up,5,1,5.7,7,0,balanced,0.353,0.632,0.679,0.528,0.798
inconsistent_performer,57.4,0.803,0,0,1,8.7,slowing_down,6,3,4.4,7,0,balanced,0.512,0.442,0.344,0.463,0.579
inconsistent_performer,61.5,0.719,3,0,0,9.3,stable,8,5,4.3,7,0,deliberate,0.409,0.856,0.369,0.568,0.566
inconsistent_performer,57.9,0.657,4,2,0,9.2,slowing_down,5,2,7.1,7,0,balanced,0.377,0.746,0.5,0.574,0.212
